Image_ID;Image_name;Acanthastrea;Acanthastrea_echinata;Acropora_abrotanoides;Acropora_branching;Acropora_digitifera;Acropora_Robusta_RUN;Acropora_tabulate;Astrea;Astreopora;Astreopora_myriophthalma;Coscinaraea;Cyphastrea;Dipsastraea;Favites;Favites_complanata;Favites_pentagona;Galaxea;Goniastrea;Goniastrea_stelligera;Gonistrea_pectinata;Hard_coral;Hydnophora;Leptastrea;Leptastrea_purpurea;Montipora;Paramontastraea_peresi;Pavona_venosa;Platygyra;Platygyra_pini;Plesiastrea_versipora;Pocillopora;Pocillopora_grandis_eydouxi;Pocillopora_meandrina;Pocillopora_verrucosa;Porites_branching;Porites_massive;Porites_rus;Psammocora;Psammocora_profundacella;Turbinaria_coral;Turbinaria_irregularis;Cladiella;Echinostrephus_molaris;Lobophytum;Millepora;Molluscs;Sarcophyton;Soft_Coral;Sand;Dead_coral;Hard_Substrate;UNAV;Cyanobacteria;Foraminifera;Unknown;CCA;Dictyosphaeria;Green_turfing_algae;Halimeda;Liagora;Neomeris;Padina;Turbinaria_algae;Turf_algae;Turf_and_sand;Ulva
1991984;RUNTRANS6B_06,jpg;0;0;0;0;0;0;0;0;19,444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;8,333;2,778;0;2,778;0;0;5,556;5,556;0;0;0;2,778;0;0;0;2,778;47,222;0
1991985;RUNTRANS6B_07,jpg;0;0;0;0;0;0;0;0;13,889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;5,556;5,556;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;63,889;0
1991986;RUNTRANS6B_08,jpg;0;0;0;0;0;0;0;0;11,111;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;2,778;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;2,778;63,889;0
1991987;RUNTRANS6B_09,jpg;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;11,111;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;2,778;27,778;0;0;0;0;0;0;0;2,778;41,667;0
1991988;RUNTRANS6B_10,jpg;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;13,889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;11,111;13,889;0
1991989;RUNTRANS6B_11,jpg;0;0;0;0;0;0;0;0;8,333;0;0;0;2,778;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;16,667;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;2,778;0;0;0;0;0;0;0;5,556;50;0
1991990;RUNTRANS6B_12,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,333;2,778;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,556;0
1991991;RUNTRANS6B_13,jpg;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2,778;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;2,778;0;0;0;0;5,556;0;2,778;0;2,778;50;0
1991992;RUNTRANS6B_14,jpg;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,667;0;0;0;0;0;0;0;0;0;0;2,778;0;5,556;0;0;0;0;0;0;5,556;0;0;0;2,778;0;0;0;2,778;52,778;0
1991993;RUNTRANS6B_15,jpg;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;27,778;0;0;0;0;0;0;0;0;0;0;0;0;5,556;2,778;0;0;0;0;5,556;2,778;0;0;0;5,556;0;0;0;0;38,889;0
1991994;RUNTRANS6B_16,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;36,111;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;2,778;0;2,778;0;2,778;38,889;0
1991995;RUNTRANS6B_17,jpg;0;0;0;0;0;0;0;0;22,222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;2,778;27,778;0;0;0;0;0;0;0;2,778;36,111;0
1991996;RUNTRANS6B_18,jpg;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;22,222;0;0;0;0;0;0;2,778;0;0;0;0;0;8,333;0;0;0;0;0;0;22,222;0;0;0;2,778;0;0;0;2,778;30,556;0
1991997;RUNTRANS6B_19,jpg;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;13,889;0;0;0;0;0;0;0;33,333;30,556;0
1991998;RUNTRANS6B_20,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,444;2,778;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;2,778;11,111;0;0;0;0;0;0;0;0;55,556;0
2006076;RUNTRANS6C_01,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;13,889;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;2,778;69,444;0
2006078;RUNTRANS6C_02,jpg;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;0;0;16,667;0;0;0;0;0;0;25;0;0;0;0;0;0;2,778;2,778;30,556;0
2006080;RUNTRANS6C_03,jpg;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;11,111;0;0;0;0;0;0;5,556;0;0;0;0;0;0;11,111;0;0;0;0;0;2,778;22,222;0;0;0;0;0;0;0;0;27,778;0
2006082;RUNTRANS6C_04,jpg;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;27,778;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;2,778;0;0;0;27,778;0;0;0;0;0;0;0;19,444;13,889;0
2006083;RUNTRANS6C_05,jpg;0;0;0;0;0;0;0;0;30,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,111;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;13,889;0;0;0;0;0;0;0;0;16,667;0
2006084;RUNTRANS6C_06,jpg;0;0;2,778;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;63,889;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,889;0
2006086;RUNTRANS6C_07,jpg;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,556;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;38,889;0
2006087;RUNTRANS6C_08,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;16,667;0;0;0;0;0;2,778;13,889;0;0;0;0;0;0;0;19,444;33,333;0
2006089;RUNTRANS6C_09,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,222;0;0;0;0;0;0;0;22,222;50;0
2006090;RUNTRANS6C_10,jpg;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;5,556;8,333;0;0;0;0;0;0;0;2,778;69,444;0
2006092;RUNTRANS6C_11,jpg;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;41,667;0
2006093;RUNTRANS6C_12,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;88,889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0
2006094;RUNTRANS6C_13,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;52,778;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;2,778;0;0;0;0;2,778;0;0;0;2,778;25;0
2006096;RUNTRANS6C_14,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;2,778;0;0;0;2,778;0;0;0;0;38,889;0
2006097;RUNTRANS6C_15,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;16,667;0;0;0;0;0;0;0;0;0;0;0;0;11,111;5,556;0;0;0;5,556;0;0;0;11,111;38,889;0
2006099;RUNTRANS6C_16,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;38,889;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;2,778;0;0;0;2,778;47,222;0
2006100;RUNTRANS6C_17,jpg;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;2,778;0;0;0;0;0;0;0;2,778;0;0;0;2,778;72,222;0
2006101;RUNTRANS6C_18,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;16,667;2,778;0;0;0;0;0;0;0;16,667;55,556;0
2006103;RUNTRANS6C_19,jpg;0;0;0;0;0;0;0;0;22,222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;13,889;0;0;0;0;0;0;0;11,111;38,889;0
2006104;RUNTRANS6C_20,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;8,333;0;0;0;0;33,333;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;5,556;0;0;0;2,778;0;0;0;2,778;27,778;0
1987260;RUNTRANS7A_01,jpg;0;0;0;0;0;0;0;0;2,778;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;5,556;0;0;0;2,778;0;0;0;0;22,222;55,556;0
1987261;RUNTRANS7A_02,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;27,778;61,111;2,778
1987262;RUNTRANS7A_03,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;22,222;41,667;2,778
1987263;RUNTRANS7A_04,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;22,222;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;11,111;55,556;0
1987264;RUNTRANS7A_05,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;2,778;0;0;0;0;0;0;8,333;69,444;0
1987265;RUNTRANS7A_06,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;2,778;8,333;0;0;0;0;0;0;8,333;55,556;0
1987266;RUNTRANS7A_07,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;2,778;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;8,333;0;2,778;0;0;0;0;0;2,778;5,556;50;0
1987267;RUNTRANS7A_08,jpg;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;2,778;0;0;0;0;0;0;5,556;77,778;0
1987268;RUNTRANS7A_09,jpg;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;2,778;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86,111;0
1987269;RUNTRANS7A_10,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;2,778;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;5,556;77,778;0
1987270;RUNTRANS7A_11,jpg;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;22,222;50;0
1987271;RUNTRANS7A_12,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;5,556;0;0;0;0;11,111;0;0;11,111;2,778;44,444;0
1987272;RUNTRANS7A_13,jpg;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;25;27,778;0
1987273;RUNTRANS7A_14,jpg;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;52,778;0;0;0;0;0;2,778;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;11,111;0
1987274;RUNTRANS7A_15,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;8,333;2,778;0;0;0;0;0;0;0;8,333;69,444;0
1987275;RUNTRANS7A_16,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;2,778;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;8,333;2,778;0;0;0;0;0;0;0;2,778;69,444;0
1987276;RUNTRANS7A_17,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;11,111;80,556;0
1987277;RUNTRANS7A_18,jpg;0;0;0;0;0;0;0;0;16,667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;2,778;0;0;0;0;0;0;8,333;63,889;0
1987278;RUNTRANS7A_19,jpg;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;2,778;0;2,778;0;0;0;0;0;0;11,111;38,889;0
1990540;RUNTRANS7B_01,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;2,778;0;0;0;2,778;0;0;0;25;36,111;2,778
1990541;RUNTRANS7B_02,jpg;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;33,333;38,889;0
1990542;RUNTRANS7B_03,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;13,889;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;2,778;0;0;0;0;0;2,778;16,667;2,778;0;0;0;0;0;0;19,444;25;2,778
1990543;RUNTRANS7B_04,jpg;0;0;0;0;0;0;0;0;5,556;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;2,778;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;5,556;69,444;2,778
1990544;RUNTRANS7B_05,jpg;0;0;0;0;0;0;0;0;2,778;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;5,556;0;2,778;0;2,778;0;0;0;0;11,111;55,556;0
1990545;RUNTRANS7B_06,jpg;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;5,556;0;2,778;0;0;0;0;0;0;16,667;52,778;5,556
1990546;RUNTRANS7B_07,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,444;0;0;0;0;0;0;0;5,556;5,556;5,556;0;0;0;0;0;0;13,889;47,222;0
1990547;RUNTRANS7B_08,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;19,444;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;8,333;8,333;0;0;0;0;0;0;0;5,556;41,667;0
1990548;RUNTRANS7B_09,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;2,778;0;0;0;0;0;2,778;11,111;2,778;0;0;0;0;0;5,556;0;58,333;0
1990549;RUNTRANS7B_10,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;5,556;0;0;0;0;0;0;0;2,778;0;0;2,778;0;0;0;2,778;77,778;0
1990550;RUNTRANS7B_11,jpg;0;0;0;0;0;0;0;0;2,778;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;2,778;0;0;5,556;0;0;0;0;69,444;2,778
1990551;RUNTRANS7B_12,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;2,778;16,667;0;0;0;2,778;0;0;0;16,667;52,778;5,556
1990552;RUNTRANS7B_13,jpg;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;11,111;0;0;0;0;11,111;11,111;0;0;0;2,778;0;0;0;2,778;52,778;2,778
1990553;RUNTRANS7B_14,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;8,333;2,778;2,778;0;0;0;0;0;0;0;75;8,333
1990554;RUNTRANS7B_15,jpg;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;0;0;0;5,556;0;0;0;0;11,111;2,778;2,778;0;0;2,778;0;0;0;2,778;30,556;0
1990555;RUNTRANS7B_16,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;38,889;0;0;0;0;0;0;2,778;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;47,222;0
1990556;RUNTRANS7B_17,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;2,778;0;0;0;0;2,778;5,556;0;0;0;0;0;0;0;11,111;69,444;0
1990557;RUNTRANS7B_18,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;2,778;5,556;0;0;0;0;0;0;0;11,111;69,444;0
1990558;RUNTRANS7B_19,jpg;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;11,111;5,556;0;0;0;0;0;0;0;2,778;58,333;2,778
1990559;RUNTRANS7B_20,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;66,667;2,778
1990560;RUNTRANS7C_01,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;2,778;5,556;69,444;0
1990561;RUNTRANS7C_02,jpg;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;5,556;0;2,778;0;0;0;0;0;0;8,333;63,889;0
1990562;RUNTRANS7C_03,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;0;5,556;0;8,333;0;0;0;0;0;0;16,667;47,222;0
1990563;RUNTRANS7C_04,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;80,556;0
1990564;RUNTRANS7C_05,jpg;0;0;0;0;0;0;0;0;2,778;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;8,333;5,556;0;0;0;0;0;0;0;5,556;61,111;0
1990565;RUNTRANS7C_06,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;2,778;5,556;0;0;0;0;0;0;2,778;2,778;50;0
1990566;RUNTRANS7C_07,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;2,778;0;0;0;0;0;5,556;0;22,222;0;0;0;0;2,778;2,778;0;0;2,778;0;2,778;5,556;0;0;0;2,778;0;0;0;19,444;22,222;0
