Transect;Station;Name;Acanthastrea;Acropora;Astrea;Astreopora;Coscinarea;Cyphastrea;Dipsatrea;Favites;Galaxea;Goniastrea;Other Hard Coral;Leptastrea;Montipora;Paramontastrea;Pavona;Platygyra;Pocillopora;Porites;Psammocora;Cladiella;Echinostrephus;Lobophytum;Millepora;Molluscs;Sarcophytum;Other Soft Corals;Sand;Dead Corals;Cyanobacteria;CCA;Dictyosphaeria;Halimeda;Amphiroa;Neomeris;Padina;Turbinaria;Turf;Turf_sand;Ulva
C;9;RUNTRANS9C_03,jpg;0;55,88166783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,882726637;0;0;0;0;0;0;0;0;0;0;0;2,941363319;2,941363319;2,941363319;2,941363319;0;0;0;11,76439447;14,70575779;0
C;9;RUNTRANS9C_04,jpg;0;88,57151673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85737796;0;0;0;0;0;0;0;8,571105305;0
C;9;RUNTRANS9C_05,jpg;0;9,090512398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,061068869;0;0;0;0;0;0;0;0;0;36,3631405;0;18,1821157;3,030534434;0;0;0;9,090512398;18,1821157;0
C;9;RUNTRANS9C_06,jpg;0;0;0;0;0;0;0;0;0;8,333083331;0;0;0;0;0;0;8,333083331;2,77802778;0;0;0;0;0;0;0;0;0;0;0;16,66716667;0;2,77802778;19,44419444;0;0;0;8,333083331;33,33333333;0
C;9;RUNTRANS9C_07,jpg;0;0;0;0;0;0;0;0;0;0;5,71469714;0;0;0;0;0;2,85734857;0;0;28,57142857;0;0;0;0;0;0;0;0;0;8,571017146;0;0;2,85734857;0;0;0;14,28571429;37,14244572;0
C;9;RUNTRANS9C_08,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,889;0;0;27,778;0;0;8,333;0;0;0;5,556;44,444;0
C;9;RUNTRANS9C_09,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,714638361;0;0;2,85731918;0;0;0;0;0;0;14,28556735;0;0;14,28556735;0;2,85731918;14,28556735;0;0;0;14,28556735;31,42845388;0
C;9;RUNTRANS9C_10,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555944441;0;0;0;0;0;0;0;0;0;11,11088889;0;0;47,22152778;0;0;5,555944441;0;0;0;0;30,55569444;0
C;9;RUNTRANS9C_11,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,14323918;0;0;8,571105305;0;0;0;2,85737796;71,42827755;0
C;9;RUNTRANS9C_12,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85737796;0;0;8,571105305;0;0;0;0;0;0;14,28586122;0;0;14,28586122;0;0;2,85737796;0;0;0;8,571105305;48,57131102;0
C;9;RUNTRANS9C_13,jpg;0;0;0;5,882726637;0;0;0;2,941363319;0;0;0;0;0;0;2,941363319;0;14,70575779;0;0;5,882726637;0;0;0;0;0;0;0;0;0;20,58742562;0;0;11,76439447;0;0;0;5,882726637;29,41151558;0
C;9;RUNTRANS9C_14,jpg;0;36,3631405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,1821157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,061068869;0;0;0;3,030534434;36,3631405;0
C;9;RUNTRANS9C_15,jpg;0;8,571017146;0;2,85734857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,85734857;0;0;8,571017146;0;0;5,71469714;0;0;0;5,71469714;65,71387429;0
C;9;RUNTRANS9C_16,jpg;0;0;0;0;0;0;0;2,85737796;0;0;0;0;0;0;0;0;28,57172245;0;0;0;0;0;0;0;0;0;0;0;0;8,571105305;0;8,571105305;11,42848327;0;0;0;11,42848327;28,57172245;0
C;9;RUNTRANS9C_17,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,64749481;0;0;0;0;0;0;0;0;0;0;0;0;23,5292872;0;0;2,941425607;0;0;0;8,823217992;47,05857439;0
C;9;RUNTRANS9C_18,jpg;0;0;5,71469714;5,71469714;0;0;0;0;2,85734857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,71469714;0;0;8,571017146;0;0;0;11,42836572;59,99917715;0
C;9;RUNTRANS9C_19,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44,444;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;50;0
C;9;RUNTRANS9C_20,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;2,778;0;0;25;0;5,556;0;0;0;0;36,111;22,222;0
